cnes,CNES,IBGE,municipio,NOME FANTASIA,logradouro,NUMERO,BAIRRO,CEP,TP_UNID,tipo_unidade,lat,lon
158011,158011,420550,Fraiburgo,Bs Diagnosticos,Avenida Michele Simonetti,885,Sao Miguel,89580000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-27.0501634,-50.9348866
161632,161632,420290,Brusque,Farmasesi Brusque Centro Ii,Rodovia Antônio Heil,320,Centro Ii,88353100,43,Farmacia  ,-27.0623678,-48.8775522
222941,222941,420320,Camboriú,Clinica Oral Space Odontologia Avancada,Rua Oscar Vieira,255,Centro,88340425,22,Consultorio Isolado  ,-27.027951,-48.6499442
225932,225932,420910,Joinville,Farma Sesi Iririu Fm 592,Rua Iririú,3605,Iririu,89227021,43,Farmacia  ,-26.2708101,-48.811715020515294
146935,146935,421480,Rio do Sul,Farmasesi Canta Galo,Avenida Governador Ivo Silveira,55,Canta Galo,89163053,43,Farmacia  ,-27.2040856,-49.6306143
9557814,9557814,420820,Itajaí,Rd Odontologia,Rua Tijucas,330,Centro,88301360,22,Consultorio Isolado  ,-26.9042493,-48.664795
127302,127302,420420,Chapecó,Clinica Cirurgica Winkelmann,Avenida Porto Alegre - D,79,Centro,89802130,22,Consultorio Isolado  ,-27.0997504,-52.6193109
145718,145718,421470,Rio dos Cedros,Fisiocedro Fisioterapia,Avenida Tiradentes,856,Centro,89121000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.7413685,-49.2774532
73784,73784,420240,Blumenau,Radio Service,Rua Tiradentes,303,Bom Retiro,89010630,36,Clinica/Centro De Especialidade  ,-26.9271931,-49.07012163711558
55522,55522,420285,Braço do Trombudo,Thanise Mayara Goncalves,Rua Duque de Caxias,211,Centro,89178000,22,Consultorio Isolado  ,-27.3621725,-49.890752
65137,65137,420460,Criciúma,Vigilancia Epidemiologica De Criciuma,Rua Madre Tereza Michel,446,Michel,88803030,50,Unidade De Vigilancia Em Saude  ,-28.6869607,-49.3704972
3527700,3527700,421370,Pouso Redondo,Laboratorio Luz,Avenida Ari Verdi,440,Centro,89172000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-27.2592758,-49.9345737
3489434,3489434,421420,Quilombo,Unidade Esf Salto Saudades,Rua Santo Ângelo,551,Centro,89850000,2,Centro De Saude/Unidade Basica  ,-26.722766,-52.7173085
5713463,5713463,420820,Itajaí,Radscan,Rua Lauro Muller,68,Centro,88301400,36,Clinica/Centro De Especialidade  ,-26.9112538,-48.6545262
9422757,9422757,420820,Itajaí,Medclin,Rua Uruguai,122,Centro,88302200,22,Consultorio Isolado  ,-26.911576,-48.6625099
86088,86088,420930,Lages,Glauber Sousa Rafaeli,Rua Antônio Edu Vieira,325,Sagrado Coracao De J,88508300,22,Consultorio Isolado  ,-27.806,-50.3188031
6062601,6062601,420540,Florianópolis,Instituto Granzotto De Psicologia Gestaltica,Rua Zenon Fernandes,98,Santa Monica,88037750,22,Consultorio Isolado  ,-27.5916722,-48.5050341
6953751,6953751,420240,Blumenau,Central De Regulacao Medica Das Urgencias Samu Blumenau,Rua Almirante Tamandaré,1501,Vila Nova,89035000,76,Central De Regulacao Medica Das Urgencias  ,-26.91188255,-49.08857180520099
2418460,2418460,421190,Palhoça,Clinica Ciencia De Palhoca,Rua Caetano Silveira de Matos,2631,Centro,88130005,5,Hospital Geral  ,-27.6442112,-48.6652224
267449,267449,420540,Florianópolis,Estudio Funcional Nutricao Clinica,Avenida Rio Branco,354,Centro,88015200,22,Consultorio Isolado  ,-27.5917144,-48.5517812
127108,127108,420240,Blumenau,Clinica Dermatologica Mariana Do Amaral Ferreira,Rua Floriano Peixoto,222,Centro,89010500,36,Clinica/Centro De Especialidade  ,-26.92326395,-49.0644341
147826,147826,420455,Correia Pinto,Farmasesi Correia Pinto,Correia Pinto,445,Centro,88535000,43,Farmacia  ,-27.5876618,-50.3627726
273961,273961,421780,Taió,Centro De Atendimento Para Enfrentamento Da Covid 19,Rua José Schweitzer,S/N,Seminario,89190000,36,Clinica/Centro De Especialidade  ,-27.1175802,-50.0118822
85863,85863,421740,Schroeder,Djess Fisioterapia E Pilates,Rua Marechal Castelo Branco,3085,Centro,89275000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.3927331,-49.0935811
3534502,3534502,420460,Criciúma,Programa De Hepatites Viarais Hanseniase E Tuberculose,Rua Benjamin Bristot,100,Michel,88803040,36,Clinica/Centro De Especialidade  ,-28.6876008,-49.3745849
113239,113239,421420,Quilombo,Ortoface Odontologia Especializada,Avenida Coronel Ernesto Bertaso,464,Centro,89850000,22,Consultorio Isolado  ,-26.7263929,-52.7203135
3477193,3477193,420460,Criciúma,Consultorio Dr Andre Augusto Ferreira Frutuoso,Rua Coronel Pedro Benedet,505,Centro,88801250,22,Consultorio Isolado  ,-28.677886,-49.3687569
205206,205206,420500,Dionísio Cerqueira,Clinica Cavallet,Rua Sete de Setembro,625,Centro,89950000,36,Clinica/Centro De Especialidade  ,-26.2544606,-53.6370646
3477991,3477991,420910,Joinville,Incor,Rua Lages,693,America,89204010,36,Clinica/Centro De Especialidade  ,-26.2965355,-48.8541963
433004,433004,420480,Curitibanos,Jaderson De Francisco Bronner,Rua Dos Crisantemos,178,Pro Flor,89520000,22,Consultorio Isolado  ,-27.2900659,-50.5779683
434213,434213,420930,Lages,Stefani Tesser,Rua Osvaldo Cruz,255,Centro,88501460,22,Consultorio Isolado  ,-27.821337,-50.3265725
9503498,9503498,421010,Mafra,Luiz Felipe Saliba,Rua Vitorino Bacellar,138,Centro,89300274,22,Consultorio Isolado  ,-26.1088086,-49.8068352
9502890,9502890,421190,Palhoça,Atual Consultorio De Psicologia,Rua Trinta e Um de Março,48,Ponte Do Imaruim,88130350,22,Consultorio Isolado  ,-27.6330786,-48.6471794
9505288,9505288,420820,Itajaí,Clinica Sorriso E Vida,Rua Indaial,1045,Sao Judas,88304301,36,Clinica/Centro De Especialidade  ,-26.9091985,-48.6774523
5874548,5874548,420540,Florianópolis,Centro Odontologico Continente,Rua Prefeito Dib Cherem,2480,Capoeiras,88090000,22,Consultorio Isolado  ,-27.597,-48.5884029703
5119049,5119049,421290,Pinhalzinho,Laboratorio Santo Antonio,Avenida Recife,1881,Santo Antonio,89870000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.8474052,-52.995877
5877040,5877040,420730,Imbituba,Unidade Basica De Saude Porto Da Vila,Rua Alzemiro Avelino,142,Porto Da Vila,88780000,22,Consultorio Isolado  ,-28.2661925,-48.7057584
5877059,5877059,420730,Imbituba,Unidade Basica De Saude De Sao Tomaz,Rua Irineu Pires Alves,255,Sao Tomaz,88780000,22,Consultorio Isolado  ,-28.2845391,-48.7024187
5877075,5877075,420730,Imbituba,Escola Especial Girassol Apae,Rua Farrapos,481,Vila Nova,88780000,36,Clinica/Centro De Especialidade  ,-28.269614,-48.6907963
9488596,9488596,420240,Blumenau,Clinica Odontologica Dra Cintia Fetter Stoeberl Eireli,Rua Ângelo Dias,207,Centro,89010020,22,Consultorio Isolado  ,-26.9235623,-49.0630854
9493255,9493255,421660,São José,Laboratorio Santa Luzia Giassi Areias,Rua Álvaro Medeiros Santiago,301,Areias,88113600,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-27.55378945,-48.62288915752568
9432426,9432426,421580,São Bento do Sul,Labsca Serra Alta,Rua Jose Ruckl,158,Serra Alta,89291690,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.2696139,-49.3886323
9459308,9459308,420830,Itapema,Clinica Radius Imagem,Santa Catarina,15,Meia Praia,88220000,22,Consultorio Isolado  ,-27.0313389,-52.6304646
9432361,9432361,421580,São Bento do Sul,Labsca Cemox,Rua Frederico Rank,530,Colonial,89287430,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.2406836,-49.3933419
9487522,9487522,421950,Xanxerê,Joana Tozatti Petri Eireli,Rua Coronel Passos Maia,360,Centro,89820000,22,Consultorio Isolado  ,-26.8746976,-52.4081119
9494820,9494820,421545,Sangão,Apae Sangao,Rua Vinte e Sete de Setembro 633,550,Centro,88717970,36,Clinica/Centro De Especialidade  ,-28.6433377,-49.1200866
9483020,9483020,420910,Joinville,Centro Saude Agora,Avenida Getúlio Vargas,1170,Anita Garibaldi,89202002,36,Clinica/Centro De Especialidade  ,-26.31816215,-48.84554265263158
2543079,2543079,421030,Major Vieira,Hospital Municipal Sao Lucas,Praca Ercilia Gadotti,1333,Centro,89480000,5,Hospital Geral  ,-26.3654856,-50.3272634
3916944,3916944,420540,Florianópolis,Vision Oftalmologia,Rua Menino Deus,63,Centro,88020210,36,Clinica/Centro De Especialidade  ,-27.6017107,-48.5455258
3913139,3913139,421050,Maravilha,Dr Evandro Da Silva Nicola,Avenida Sul Brasil,S/N,Centro,89874000,22,Consultorio Isolado  ,-26.7671866,-53.1766833
5925282,5925282,420900,Joaçaba,Lab Pasteur Unidade De Coleta Joacaba,Rua Felipe Schmidt,51,Centro,89600000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-27.173472,-51.5075557
9620125,9620125,421260,Peritiba,Consultorio Psicologico Katrine Daniela Biazim Bervian,Rua do Comércio,158,Centro,89750000,22,Consultorio Isolado  ,-27.3719149,-51.9034004
9618708,9618708,421050,Maravilha,Protegy Vacinas Ltda,Avenida Sul Brasil,583,Centro,89874000,85,Centro De Imunizacao  ,-26.7671866,-53.1766833
9578110,9578110,420890,Jaraguá do Sul,Espaco Saude,Rua Max Wilhelm,250,Vila Baependi,89256000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.4820776,-49.07810033567962
9581324,9581324,421860,Trombudo Central,Jonas Beumer,Rua Nereu Ramos,1000,Vila Nova,89176000,22,Consultorio Isolado  ,-27.3112036,-49.7949426
9601236,9601236,420820,Itajaí,Patino Odontologia,Rua Aderbal Ramos da Silva,137,Centro,88301220,36,Clinica/Centro De Especialidade  ,-26.906185,-48.6545899
9596062,9596062,421090,Modelo,Instituto De Saude E Servicos,Rua Benjamin Constant,1041,Laranjeiras,89872000,22,Consultorio Isolado  ,-26.7772674,-53.0550299
3909026,3909026,421690,São Lourenço do Oeste,Fisioterapia Equilibrio Estetica,Rua Pedro Alvares Cabral,236,Brasilia,89990000,22,Consultorio Isolado  ,-26.3582488,-52.8479305
3895386,3895386,421870,Tubarão,Rafael Schilickmann Junior,Avenida Marcolino Martins Cabral,926,Centro,88701001,22,Consultorio Isolado  ,-28.4827197,-49.0087653
3895327,3895327,421870,Tubarão,Ambulatorio Medico De Especialidades Unisul,Avenida Marcolino Martins Cabral,S/N,Dehon,88701000,36,Clinica/Centro De Especialidade  ,-28.4778041,-49.0179245
9585869,9585869,421470,Rio dos Cedros,Laboratorio Freitag Weigartner,Avenida Tiradentes,959,Centro,89121000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.7413685,-49.2774532
9609466,9609466,420240,Blumenau,Endoprime,Rua Sete de Setembro,1600,Centro,89010200,22,Consultorio Isolado  ,-26.91729565,-49.07040623952146
9576126,9576126,420750,Indaial,Ortodontic Center,Rua Marechal Deodoro da Fonseca,110,Centro,89080057,36,Clinica/Centro De Especialidade  ,-26.8973806,-49.2357704
3935957,3935957,420890,Jaraguá do Sul,Nelson Eichstaedt,Rua Walter Marquardt,407,Vila Nova,89259700,22,Consultorio Isolado  ,-26.4993119,-49.0876155
3942988,3942988,420910,Joinville,Centro De Diagn Pre Natal E Medicina Fetal De Joinville Ltda,Rua Lages,375,Centro,89204010,22,Consultorio Isolado  ,-26.2970767,-48.8474198
9581944,9581944,421950,Xanxerê,Clarissa Nutricao Clinica E Treinamentos,Rua Coronel Santos Marinho,190,Centro,89820000,22,Consultorio Isolado  ,-26.8786472,-52.4032813
6456529,6456529,421480,Rio do Sul,Secretaria De Saude Administrativa De Rio Do Sul,Rua Tuiuti,154,Centro,89160045,68,Central De Gestao Em Saude  ,-27.21911245,-49.64420439293478
9600485,9600485,420460,Criciúma,Rafael Garbelotto Mendes,Rua João Cechinel,440,Centro,88801305,22,Consultorio Isolado  ,-28.6740222,-49.3653277
9592997,9592997,421870,Tubarão,Cm Medicina,Avenida Marcolino Martins Cabral,1185,Centro,88701105,22,Consultorio Isolado  ,-28.4827197,-49.0087653
9590102,9590102,420380,Canoinhas,Limiar Audiometria E Fonoaudiologia Ltda,Rua Getúlio Vargas,1256,Centro,89460136,22,Consultorio Isolado  ,-26.1748978,-50.3907513
9576223,9576223,420420,Chapecó,Ldb Atividade Medica Ambulatorial Ltda,Avenida Getúlio Dorneles Vargas - S,681,Centro Ed Dbusiness,89812000,22,Consultorio Isolado  ,-27.11068855,-52.61229805
9552170,9552170,421315,Planalto Alegre,Consultorio Da Lucimara,Rua Sete de Setembro,518,Cenro,89882000,22,Consultorio Isolado  ,-27.0679581,-52.8674001
9511342,9511342,420425,Cocal do Sul,Consultorio Odontologico Dr Alexandre Dal Moro Vieira,Rua Alfredo Del Priori,120,Centro,88845000,22,Consultorio Isolado  ,-28.6014524,-49.3245001
9504974,9504974,421620,São Francisco do Sul,Dra Geanne Mariano Alves,Rua Barão do Rio Branco,753,Centro,89240000,22,Consultorio Isolado  ,-26.2447936,-48.6323996
9512837,9512837,421660,São José,Psicologo Bruno Rosa,Avenida Presidente Kennedy 698,698,Campinas,88101900,22,Consultorio Isolado  ,-27.6005901,-48.613277175
6448852,6448852,420675,Ibiam,Secretaria Municipal De Saude De Ibiam,Tv Lido Tragancin,S/N,Centro,89652000,68,Central De Gestao Em Saude  ,-27.184658,-51.235154
9602321,9602321,420430,Concórdia,Segmed,Rua Marechal Deodoro,1164,Centro,89700055,22,Consultorio Isolado  ,-27.2332013,-52.0247162
9621466,9621466,420540,Florianópolis,Perfil Medicina Ocupacional,Rua João Pinto,30,Centro,88010420,22,Consultorio Isolado  ,-27.5990956,-48.5493025
9623590,9623590,421660,São José,Lab De Anal Clinica Nossa Senhora De Fatima,Rua Osvaldo Cruz,304,Forquilhinhas,88106735,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-27.5986075,-48.644472
9523383,9523383,420930,Lages,T Jr Servicos Medicos Ltda,Rua João de Castro,278,Centro,88501160,22,Consultorio Isolado  ,-27.8190261,-50.3322295
9516514,9516514,420290,Brusque,Wm Administracao De Planos Odontologicos,Rua Padre Gatone,20,Centro,88350350,60,Cooperativa Ou Empresa De Cessao De Trabalhadores Na Saude  ,-27.0986857,-48.918086723089566
9654380,9654380,420550,Fraiburgo,Luiz Eduardo Marques Gibbini,Av Joao Marques Vieira,848,Centro,89580000,22,Consultorio Isolado  ,-27.023288,-50.919978
9640215,9640215,421190,Palhoça,Vida Nueva,Servidão Mariano José de Fraga Junior,233,Enseada De Brito,88138855,83,Polo De Prevencao De Doencas E Agravos E Promocao Da Saude  ,-27.7953854,-48.6309979
9660267,9660267,420300,Caçador,Clinica Popular Viva Mais,Avenida Barão do Rio Branco,80,Centro,89500148,36,Clinica/Centro De Especialidade  ,-26.7730357,-51.0110912
9592601,9592601,421950,Xanxerê,Camila Pezzini,Rua Olavo Bilac,353,Centro,89820000,22,Consultorio Isolado  ,-26.8732225,-52.405831
9607064,9607064,420580,Garuva,Superat Clinica De Fisioterapia,Rua Antônio Ladislau de Araújo,150,Centro Garuva,89248000,22,Consultorio Isolado  ,-26.0357399,-48.8580325
9582797,9582797,420420,Chapecó,Sara Servico De Atendimento E Resgate Aeromedico,Rua Marechal Floriano Peixoto - L,319,Centro,89801501,42,Unidade Movel De Nivel Pre-Hospitalar Na Area De Urgencia  ,-27.1036245,-52.6094551
6439993,6439993,420910,Joinville,Upa 24 Horas Aventureiro,Rua Benjamin Constant,0,Aventureiro,89204360,73,Pronto Atendimento  ,-26.2436932,-48.8191257
3719871,3719871,420930,Lages,Tomografia Lages Ltda,Avenida Marechal Floriano,250,Centro,88501100,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-27.8167037,-50.3258641
6434851,6434851,421055,Marema,Secretaria Municipal De Saude De Marema,Rua José Gaspari,00,Centro,89860000,68,Central De Gestao Em Saude  ,-26.8011386,-52.6277768
9475478,9475478,420820,Itajaí,Clinica Medica Amor Saude Itajai,Rua Doutor Pedro Ferreira,180,Centro,88301030,36,Clinica/Centro De Especialidade  ,-26.9042209,-48.656488
9678085,9678085,420900,Joaçaba,Jason Silva Sociedade Simples Unipessoal Ltda,13 De Maio,314,Centro,89600000,22,Consultorio Isolado  ,-27.1714464,-51.5045945
9675728,9675728,421320,Pomerode,Central De Abastecimento Farmaceutico Caf,Rua Hermann Weege,677,Centro,89107000,43,Farmacia  ,-26.73307465,-49.17425595950054
9677208,9677208,420480,Curitibanos,Awaken Psicologia,Rua Medeiros Filho,142,Centro,89520000,22,Consultorio Isolado  ,-27.2873252,-50.5764721
9667164,9667164,420460,Criciúma,Sorrisart Clinica Odontologica Ltda,Rua Tiradentes,120,Centro,88801080,36,Clinica/Centro De Especialidade  ,-28.679704,-49.3676057
9539093,9539093,421420,Quilombo,Studio Odonto,Rua Aderbal Ramos da Silva,567,Centro,89850000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.7256185,-52.720594
9427805,9427805,421760,Siderópolis,Central De Regulacao De Sideropolis,Rua Gentile Neotti,S/N,Vila Rica,88860000,81,Central De Regulacao Do Acesso  ,-28.568785,-49.56636496803532
9637915,9637915,421050,Maravilha,Vivace Fono Fisio Ltda,Avenida Sul Brasil,570,Centro,89874000,36,Clinica/Centro De Especialidade  ,-26.7671866,-53.1766833
9676112,9676112,421970,Xaxim,Fisiofit Xaxim,Rua João Lunardi,1324,Centro,89825000,36,Clinica/Centro De Especialidade  ,-26.9650517,-52.5358862
9433406,9433406,420240,Blumenau,Edison Oliveira,Rua Pandiá Calógeras,38,Jardim Blumenau,89010350,22,Consultorio Isolado  ,-26.9270146,-49.06225231085757
9432655,9432655,421565,Santa Rosa do Sul,Central De Regulacao Municipal De Santa Rosa Do Sul,Rua Augusto Daniel Raupp,387,Centro,88965000,81,Central De Regulacao Do Acesso  ,-29.1354955,-49.7154188
192325,192325,421170,Orleans,Centro De Atendimento Covid 19,Rua Capitão Galdino Fernandes Guedes,S/N,Barro Bairro Vermelh,88870000,2,Centro De Saude/Unidade Basica  ,-28.3567608,-49.2929319
286575,286575,420300,Caçador,Laboratorio Santa Gema,Rua Silvio Gioppo,250,Martello,89510812,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.7921405,-50.9868823
373982,373982,420210,Barra Velha,Unimed Litoral,Rua Paraná,399,Centro,88390000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.6328658,-48.6849203
277495,277495,420820,Itajaí,Maria Carolina Casa Souza,Avenida Osvaldo Reis,3281,Praia Brava,88306773,22,Consultorio Isolado  ,-26.9470934,-48.6403409
3871371,3871371,420240,Blumenau,Medical Servicos Medicos S S Ltda,Rua Amazonas,3152,Garcia,89022000,22,Consultorio Isolado  ,-26.9441493,-49.0718259
3936570,3936570,420910,Joinville,Attivita Clinica Integrada,Rua Alexandre Döhler,129,Centro,89201260,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.3043600034,-48.8464015854
251410,251410,420820,Itajaí,Dermathos Litoral,Avenida Osvaldo Reis,3281,Praia Brava De Itaja,88306773,36,Clinica/Centro De Especialidade  ,-26.9256323,-48.6481469
252778,252778,420910,Joinville,Universo Down Joinville,Rua Osni Garcia,65,Bucarein,89202308,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.3105992,-48.8416371
242063,242063,421010,Mafra,Farmasesi Mafra,Rua Felipe Schmidt,1387,Centro Ii Alto,89300074,43,Farmacia  ,-26.1199626,-49.8055467
145599,145599,421900,Urussanga,Central Rede De Frio Urussanga,Urussanga,198,Centro,88840000,84,Central De Abastecimento  ,-28.5268504,-49.3209549
181935,181935,420850,Ituporanga,Clinica Medica Vilela Ltda,Balduino Sens,100,Centro,88400000,22,Consultorio Isolado  ,-27.4096219,-49.6014812
383384,383384,420930,Lages,Camila Castaldo Clinica Dermatologica Ltda,Rua Marechal Deodoro,527,Centro,88501001,22,Consultorio Isolado  ,-27.8162417,-50.3302866
3884260,3884260,420290,Brusque,Manuel Dominguez Parente,Rua Azambuja,1089,Azambuja,88353460,22,Consultorio Isolado  ,-27.1224126,-48.9217228
3936201,3936201,420290,Brusque,Pro Vida Clinica Medica Sc,Rua João Bauer,486,Centro,88350100,22,Consultorio Isolado  ,-27.0933474,-48.9165354
150533,150533,421950,Xanxerê,Farmasesi Xanxere,Região Sul,139,Centro,89820000,43,Farmacia  ,-26.8752599,-52.4072488
180300,180300,420460,Criciúma,Marcio Jose Fonseca Carneiro,Rua João Cechinel,352,Centro,88811500,22,Consultorio Isolado  ,-28.6740222,-49.3653277
3781194,3781194,420910,Joinville,Ubsf Saguacu,Rua Iririú,110,Saguacu,89221300,2,Centro De Saude/Unidade Basica  ,-26.28290945,-48.83986436805996
280615,280615,421080,Meleiro,Joao Andre Azevedo Dos Santos Consultorio Odontologico,Rua Alberto Búrigo,120,Centro,88920000,22,Consultorio Isolado  ,-28.8321652,-49.6367858
358290,358290,420910,Joinville,Nelson Levandowski Junior,Rua Henrique Meyer,280,Centro,89201405,22,Consultorio Isolado  ,-26.30277045,-48.85120135
308145,308145,420460,Criciúma,Neo Gastro Clinica Medica Ltda,Rua Antônio de Lucca,50,Pio Correa,88811503,22,Consultorio Isolado  ,-28.6681899958,-49.358818348
267031,267031,421930,Videira,Gus E Zarpellon Servicos Medicos,Rua Osvaldo Cruz,62,Centro,89560142,22,Consultorio Isolado  ,-27.003637,-51.1542847
266655,266655,421930,Videira,Sala De Vacinas,Rua João Contini,30,Sao Cristovao,89560256,84,Central De Abastecimento  ,-27.0083351,-51.1457728
