COMPETENCIA,IBGE,UF,MUNICIPIO,CNES,NOME FANTASIA,RAZAO SOCIAL,CNPJ PROPRIO,CNPJ MANTENEDORA,TIPO GESTAO,LOGRADOURO,NUMERO,BAIRRO,CEP
202202,420055,SC,AGUAS FRIAS,106046,CENTRAL MUNICIPAL DE REDE DE FRIOS,CENTRAL MUNICIPAL DE REDE DE FRIOS,,95990180000102.0,M,RUA MARIA GOTARDO GALON,349,CENTRO,89843000
202202,420540,SC,FLORIANOPOLIS,116572,CLINICA SAUDE DOS OLHOS,CLINICA SAUDE DOS OLHOS LTDA,35088497000126.0,,M,RUA FELIPE SCHIMIDT,249,CENTRO,88010902
202202,421910,SC,VARGEAO,131369,ODONTOLOGIA PIOVEZANI EIRELI,ODONTOLOGIA PIOVEZANI EIRELI,36212189000123.0,,M,SETE DE SETEMBRO,223,CENTRO,89690000
202202,420750,SC,INDAIAL,3157482,CLEIDE JACOBSEN KEUNECKE HARDT,CLEIDE JACOBSEN KEUNECKE HARDT,,,M,RUA TIRADENTES,34,CENTRO,89080030
202202,420010,SC,ABELARDO LUZ,3142507,CLINICA ENERGIA ATIVA,CLINICA DE FISIOTERAPIA ENERGIA ATIVA LTDA,5700623000190.0,,M,PADRE JOAO SMEDT,869,CENTRO,89830000
202202,420750,SC,INDAIAL,3112438,ESTRATEGIA DE SAUDE DA FAMILIA REMO WENDORF I,MUNICIPIO DE INDAIAL,,83102798000100.0,M,RUA PARAMARIBO,26,TAPAJOS,89080374
202202,420240,SC,BLUMENAU,250570,FARMASESI FORTALEZA,SERVICO SOCIAL DA INDUSTRIA,3777341006369.0,,M,FRANCISCO VAHLDIECK,1001,FORTALEZA,89057001
202202,421170,SC,ORLEANS,9979174,LABORATORIO BIOVIVER,BIOVIVER ANALISES LABORATORIAIS EIRELI,31500897000146.0,,M,RUA ARISTILIANO RAMOS,490,CENTRO,88870000
202202,421290,SC,PINHALZINHO,9981039,CONSULTORIO ODONTOLOGICO NATASHA JUNGES FRANCO,NATASHA JUNGES FRANCO,,,M,RUA JOAO PESSOA,1969,CENTRO,89870000
202202,420750,SC,INDAIAL,3112446,SAMIR MUHD,SAMIR MUHD,,,M,RUA MARECHAL FLORIANO PEIXOTO,323,CENTRO,89080063
202202,420840,SC,ITAPIRANGA,3137147,UNIDADE DE SAUDE BEIRA RIO,UNIDADE DE SAUDE BEIRA RIO,,82821208000136.0,M,AVENIDA URUGUAI,565,CENTRO,89896000
202202,420540,SC,FLORIANOPOLIS,5494486,MANOEL COSTA DE OLIVEIRA,MANOEL COSTA DE OLIVEIRA,,,M,AVENIDA RIO BRANCO,354,CENTRO,88015201
202202,421550,SC,SANTA CECILIA,86142,DIGIMAX,DIAGMAX JOACABA CLINICA MEDICA LTDA,15562927000605.0,,M,RUA PEDRO GRANEMANN,40,CENTRO,89540000
202202,420630,SC,GUABIRUBA,129259,CENTRAL MUNICIPAL DE REDE DE FRIO GUABIRUBA,MUNICIPIO DE GUABIRUBA,,83102368000198.0,M,DEZ DE JUNHO,197,CENTRO,88360000
202202,420730,SC,IMBITUBA,128031,CRF CENTRAL DE ARMAZ E DIST DE IMUNOB IMBITUBA CEADM,CRF CENTRAL DE ARMAZ E DIST DE IMUNOB IMBITUBA CEADM,,82909409000190.0,M,AV DR JOAO RIMSA,359,CENTRO,88780000
202202,420290,SC,BRUSQUE,3165531,UNIDADE DE SAUDE NOVA BRASILIA,MUNICIPIO DE BRUSQUE,,83102343000194.0,M,RUA OSWALDO NIEBUHR,S/N,NOVA BRASILIA,88352191
202202,421290,SC,PINHALZINHO,2334941,CORPO DE BOMBEIROS,FUNDO DE SAUDE DE PINHALZINHO,,83021857000115.0,M,RUA GELMAR LUIZ HOEFLE,18,CENTRO OESTE,89870000
202202,420540,SC,FLORIANOPOLIS,20028,CS COLONINHA,PREF MUN FLORIANOPOLIS SMS FMS,,82892282000143.0,M,RUA ARACY VAZ CALLADO,1830,COLONINHA,88070750
202202,420540,SC,FLORIANOPOLIS,19348,CS FAZENDA DO RIO TAVARES,PREF MUN FLORIANOPOLIS SMS FMS,,82892282000143.0,M,RODOVIA SC 405,000,FAZENDA DO RIO TAVAR,88063700
202202,420540,SC,FLORIANOPOLIS,19518,CS SAPE,PREF MUN FLORIANOPOLIS SMS FMS,,82892282000143.0,M,TRAV VALDEMAR OSMAR HERMANN,82,SAPE,88095685
202202,421870,SC,TUBARAO,2640295,DARLAN M KESTERING,DARLAN M KESTERING,,,M,AV MARCOLINO MARTINS CABRAL,2075,CENTRO,88705001
202202,420930,SC,LAGES,151041,JLT SERVICOS DE SAUDE,JOSE LUIZ TESSAROLO SERVICOS DE SAUDE,17863476000159.0,,M,R FRANCISCO DE PAULA RAMOS,160,CORAL,88523020
202202,421690,SC,SAO LOURENCO DO OESTE,118664,ODONTO UP,DANIELI WALKER MAZETTO ODONTOLOGIA EIRELI,33764874000174.0,,M,BRASIL,601,CENTRO,89990000
202202,421860,SC,TROMBUDO CENTRAL,129623,HAFEMANN SERVICOS MEDICOS LTDA,HAFEMANN SERVICOS MEDICOS LTDA,23691813000170.0,,M,R PAULO SKOWASCH,210,JALISCO,89176000
202202,420700,SC,ICARA,134465,ODONTO SAUDE,ALINE RECH CARDOSO,,,M,RUA ALTAMIRO GUIMARAES,189,CENTRO,88820000
202202,420550,SC,FRAIBURGO,158011,BS DIAGNOSTICOS,BS DIAGNOSTICOS LABORATORIAIS LTDA,33803751000286.0,,M,MICHELE SIMONETTI,885,SAO MIGUEL,89580000
202202,420290,SC,BRUSQUE,161632,FARMASESI BRUSQUE CENTRO II,SERVICO SOCIAL DA INDUSTRIA,3777341046824.0,,M,ANTONIO HEIL,320,CENTRO II,88353100
202202,420320,SC,CAMBORIU,222941,CLINICA ORAL SPACE ODONTOLOGIA AVANCADA,ALBARELO E GAUDENCIO LTDA,37370691000125.0,,M,AV OSCAR VIEIRA,255,CENTRO,88340425
202202,420910,SC,JOINVILLE,225932,FARMA SESI IRIRIU FM 592,SERVICO SOCIAL DA INDUSTRIA,3777341016402.0,,M,IRIRIU,3605,IRIRIU,89227021
202202,421480,SC,RIO DO SUL,146935,FARMASESI CANTA GALO,SERVICO SOCIAL DA INDUSTRIA,3777341008736.0,,M,AVENIDA GOVERNADOR IVO SILVEIRA,55,CANTA GALO,89163053
202202,420820,SC,ITAJAI,9557814,RD ODONTOLOGIA,ROSSATO DRESCH CONSULTORIO ODONTOLOGICO LTDA,30301449000150.0,,M,TIJUCAS,330,CENTRO,88301360
202202,420420,SC,CHAPECO,127302,CLINICA CIRURGICA WINKELMANN,CLINICA CIRURGICA WINKELMANN LTDA,34052300000136.0,,M,PORTO ALEGRE,79,CENTRO,89802130
202202,421470,SC,RIO DOS CEDROS,145718,FISIOCEDRO FISIOTERAPIA,LAISSA LIANE GRETTER,37087051000102.0,,M,TIRADENTES,856,CENTRO,89121000
202202,420240,SC,BLUMENAU,73784,RADIO SERVICE,RADIO SERVICE DIAGNOSTICOS POR IMAGEM S S LTDA,6119602000149.0,,M,TIRADENTES,303,BOM RETIRO,89010630
202202,420285,SC,BRACO DO TROMBUDO,55522,THANISE MAYARA GONCALVES,THANISE MAYARA GONCALVES,,,M,RUA DUQUE DE CAXIAS,211,CENTRO,89178000
202202,420460,SC,CRICIUMA,65137,VIGILANCIA EPIDEMIOLOGICA DE CRICIUMA,MUNICPIO DE CRICIUMA,,82916818000113.0,M,RUA MADRE TEREZA MICHEL,446,MICHEL,88803030
202202,421370,SC,POUSO REDONDO,3527700,LABORATORIO LUZ,LABORATORIO DE ANALISES CLINICAS LUMMERTZ LTDA EPP,85788255000385.0,,M,AVENIDA ARI VERDI,440,CENTRO,89172000
202202,421420,SC,QUILOMBO,3489434,UNIDADE ESF SALTO SAUDADES,PREFEITURA MUNICIPAL DE QUILOMBO,,83021865000161.0,M,SANTO ANGELO,551,CENTRO,89850000
202202,420820,SC,ITAJAI,5713463,RADSCAN,RADSCAN SERVICOS MEDICOS LTDA,8437842000117.0,,M,RUA LAURO MULLER,68,CENTRO,88301400
202202,420820,SC,ITAJAI,9422757,MEDCLIN,FRANZ E NUNES SERVICOS MEDICOS S S,13099744000157.0,,M,URUGUAI,122,CENTRO,88302200
202202,420930,SC,LAGES,86088,GLAUBER SOUSA RAFAELI,GLAUBER SOUSA RAFAELI,,,M,ANTONIO EDU VIEIRA,325,SAGRADO CORACAO DE J,88508300
202202,420540,SC,FLORIANOPOLIS,6062601,INSTITUTO GRANZOTTO DE PSICOLOGIA GESTALTICA,INSTITUTO GRANZOTTO DE PSICOLOGIA GESTALTICA LTDA EPP,9321453000194.0,,M,RUA ZENON FERNANDES,98,SANTA MONICA,88037750
202202,420240,SC,BLUMENAU,6953751,CENTRAL DE REGULACAO MEDICA DAS URGENCIAS SAMU BLUMENAU,SECRETARIA DE ESTADO DA SAUDE,,82951245000169.0,E,ALMIRANTE TAMANDARE,1501,VILA NOVA,89035000
202202,421190,SC,PALHOCA,2418460,CLINICA CIENCIA DE PALHOCA,CENTRO DE MEDICINA DIAGNOSTICA PALHOCA SS LTDA,86708591000171.0,,M,CAETANO SILVEIRA DE MATOS,2631,CENTRO,88130005
202202,420540,SC,FLORIANOPOLIS,267449,ESTUDIO FUNCIONAL NUTRICAO CLINICA,ESTUDIO FUNCIONAL NUTRICAO CLINICA LTDA,22506666000159.0,,M,RIO BRANCO,354,CENTRO,88015200
202202,420240,SC,BLUMENAU,127108,CLINICA DERMATOLOGICA MARIANA DO AMARAL FERREIRA,CLINICA DERMATOLOGICA MARIANA DO AMARAL FERREIRA LTDA,36447986000190.0,,M,FLORIANO PEIXOTO,222,CENTRO,89010500
202202,420455,SC,CORREIA PINTO,147826,FARMASESI CORREIA PINTO,SERVICO SOCIAL DA INDUSTRIA,3777341003181.0,,M,TANCREDO NEVES,445,CENTRO,88535000
202202,421780,SC,TAIO,273961,CENTRO DE ATENDIMENTO PARA ENFRENTAMENTO DA COVID 19,PREFEITURA MUNICIPAL DE TAIO,,82765488000102.0,M,RUA JOSE SCHWEITZER,S/N,SEMINARIO,89190000
202202,421740,SC,SCHROEDER,85863,DJESS FISIOTERAPIA E PILATES,DJESS FISIOTERAPIA LTDA,32920355000195.0,,M,MARECHAL CASTELO BRANCO,3085,CENTRO,89275000
202202,420460,SC,CRICIUMA,3534502,PROGRAMA DE HEPATITES VIARAIS HANSENIASE E TUBERCULOSE,PREFEITURA MUNICIPAL DE CRICIUMA,,82916818000113.0,M,BENJAMIN BRISTOT,100,MICHEL,88803040
202202,421420,SC,QUILOMBO,113239,ORTOFACE ODONTOLOGIA ESPECIALIZADA,MILTON CARLOS GONCALVES CIA LTDA,20857654000305.0,,M,CORONEL ERNESTO BERTASO,464,CENTRO,89850000
202202,420460,SC,CRICIUMA,3477193,CONSULTORIO DR ANDRE AUGUSTO FERREIRA FRUTUOSO,CONSULTORIO DR ANDRE AUGUSTO FERREIRA FRUTUOSO,,,M,RUA CORONEL PEDRO BENEDET,505,CENTRO,88801250
202202,420500,SC,DIONISIO CERQUEIRA,205206,CLINICA CAVALLET,CLINICA MEDICA CAVALLET LTDA,7912794000290.0,,M,7 DE SETEMBRO,625,CENTRO,89950000
202202,420910,SC,JOINVILLE,3477991,INCOR,INSTITUTO DO CORACAO CENTRO DE DIAGNOSTICO SC LTDA,76838960000197.0,,M,RUA LAGES,693,AMERICA,89204010
202202,420480,SC,CURITIBANOS,433004,JADERSON DE FRANCISCO BRONNER,JADERSON DE FRANCISCO BRONNER,39761469000189.0,,M,RUA DOS CRISANTEMOS,178,PRO FLOR,89520000
202202,420930,SC,LAGES,434213,STEFANI TESSER,TESSER BIN SERVICOS MEDICOS,39530887000165.0,,M,OSVALDO CRUZ,255,CENTRO,88501460
202202,421010,SC,MAFRA,9503498,LUIZ FELIPE SALIBA,LUIZ FELIPE SALIBA,,,M,CEL VITORINO BACELAR,138,CENTRO,89300274
202202,421190,SC,PALHOCA,9502890,ATUAL CONSULTORIO DE PSICOLOGIA,MARIO CESAR MOREIRA,30146234000102.0,,M,TRINTA E UM DE MARCO,48,PONTE DO IMARUIM,88130350
202202,420820,SC,ITAJAI,9505288,CLINICA SORRISO E VIDA,CLINICA SORRISO E VIDA LTDA,29393486000157.0,,M,INDAIAL,1045,SAO JUDAS,88304301
202202,420540,SC,FLORIANOPOLIS,5874548,CENTRO ODONTOLOGICO CONTINENTE,CENTRO ODONTOLOGICO CONTINENTE,9322326000100.0,,M,RUA PREF DIB CHEREM,2480,CAPOEIRAS,88090000
202202,421290,SC,PINHALZINHO,5119049,LABORATORIO SANTO ANTONIO,GARCIA SCHUH LABORATORIO DE ANALISES CLINICAS LTDA,8194001000126.0,,M,AVENIDA RECIFE,1881,SANTO ANTONIO,89870000
202202,420730,SC,IMBITUBA,5877040,UNIDADE BASICA DE SAUDE PORTO DA VILA,MUNICIPIO DE IMBITUBA,,82909409000190.0,M,RUA ALZEMIRO AVELINO,142,PORTO DA VILA,88780000
202202,420730,SC,IMBITUBA,5877059,UNIDADE BASICA DE SAUDE DE SAO TOMAZ,MUNICIPIO DE IMBITUBA,,82909409000190.0,M,RUA IRINEU PIRES ALVES,255,SAO TOMAZ,88780000
202202,420730,SC,IMBITUBA,5877075,ESCOLA ESPECIAL GIRASSOL APAE,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE IMBITUBA,83291807000158.0,,M,RUA FARRAPOS,481,VILA NOVA,88780000
202202,420240,SC,BLUMENAU,9488596,CLINICA ODONTOLOGICA DRA CINTIA FETTER STOEBERL EIRELI,CLINICA ODONTOLOGICA DRA CINTIA FETTER STOEBERL EIRELI,27239898000101.0,,M,ANGELO DIAS,207,CENTRO,89010020
202202,421660,SC,SAO JOSE,9493255,LABORATORIO SANTA LUZIA GIASSI AREIAS,LABORATORIO MEDICO SANTA LUZIA S A,83933275002906.0,,M,ALVARO MEDEIROS SANTIAGO,301,AREIAS,88113600
202202,421580,SC,SAO BENTO DO SUL,9432426,LABSCA SERRA ALTA,LABORATORIO SANTA CATARINA SS LTDA,83620153000754.0,,M,RUA JOSE RUECKL,158,SERRA ALTA,89291690
202202,420830,SC,ITAPEMA,9459308,CLINICA RADIUS IMAGEM,CLINICA RADIUS IMAGEM LTDA,26291594000120.0,,M,300,15,MEIA PRAIA,88220000
202202,421580,SC,SAO BENTO DO SUL,9432361,LABSCA CEMOX,LABORATORIO SANTA CATARINA SS LTDA,83620153000673.0,,M,RUA FREDERICO RANK,530,COLONIAL,89287430
202202,421950,SC,XANXERE,9487522,JOANA TOZATTI PETRI EIRELI,JOANA TOZATTI PETRI EIRELI,26205381000139.0,,M,CEL PASSOS MAIA,360,CENTRO,89820000
202202,421545,SC,SANGAO,9494820,APAE SANGAO,APAE ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPICIONAIS DE SANG,7913804000120.0,,M,30 DE MARCO,550,CENTRO,88717970
202202,420910,SC,JOINVILLE,9483020,CENTRO SAUDE AGORA,CENTRO SAUDE AGORA CLINICA MULTIDISCIPLINAR S S LTDA,29111918000190.0,,M,GETULIO VARGAS,1170,ANITA GARIBALDI,89202002
202202,421030,SC,MAJOR VIEIRA,2543079,HOSPITAL MUNICIPAL SAO LUCAS,HOSPITAL MUNICIPAL DE MAJOR VIEIRA,79376760000158.0,,M,PRACA ERCILIA GADOTTI,1333,CENTRO,89480000
202202,420540,SC,FLORIANOPOLIS,3916944,VISION OFTALMOLOGIA,VISION OFTALMOLOGIA SS,7272839000128.0,,M,RUA MENINO DEUS,63,CENTRO,88020210
202202,421050,SC,MARAVILHA,3913139,DR EVANDRO DA SILVA NICOLA,EVANDRO DA SILVA NICOLA,,,M,AVENIDA SUL BRASIL,S/N,CENTRO,89874000
202202,420900,SC,JOACABA,5925282,LAB PASTEUR UNIDADE DE COLETA JOACABA,G PASTEUR LABORATORIO DE ANALISES CLINICAS E PATOLOGIA LTDA,78491172000364.0,,M,RUA FELIPE SCHMIDT,51,CENTRO,89600000
202202,421260,SC,PERITIBA,9620125,CONSULTORIO PSICOLOGICO KATRINE DANIELA BIAZIM BERVIAN,CONSULTORIO PSICOLOGICO KATRINE DANIELA BIAZIM BERVIAN,,,M,RUA DO COMERCIO,158,CENTRO,89750000
202202,421050,SC,MARAVILHA,9618708,PROTEGY VACINAS LTDA,PROTEGY VACINAS LTDA,31254829000144.0,,M,AVENIDA SUL BRASIL,583,CENTRO,89874000
202202,420890,SC,JARAGUA DO SUL,9578110,ESPACO SAUDE,ESPACO SAUDE EIRELI,27438531000389.0,,M,RUA MAX WILHELM,250,VILA BAEPENDI,89256000
202202,421860,SC,TROMBUDO CENTRAL,9581324,JONAS BEUMER,JONAS BEUMER,,,M,RUA NEREU RAMOS,1000,VILA NOVA,89176000
202202,420820,SC,ITAJAI,9601236,PATINO ODONTOLOGIA,PATINO CLINICA ODONTOLOGICA LTDA,1905514000159.0,,M,OLIMPIO MIRANDA JUNIOR,137,CENTRO,88301220
202202,421090,SC,MODELO,9596062,INSTITUTO DE SAUDE E SERVICOS,INSTITUTO DE SAUDE E SERVICOS LTDA,30308028000151.0,,M,BENJAMIN CONSTANT,1041,LARANJEIRAS,89872000
202202,421690,SC,SAO LOURENCO DO OESTE,3909026,FISIOTERAPIA EQUILIBRIO ESTETICA,FISIOTERAPIA EQUILIBRIO ESTETICA LTDA,7701721000178.0,,M,RUA PEDRO ALVARES CABRAL,236,BRASILIA,89990000
202202,421870,SC,TUBARAO,3895386,RAFAEL SCHILICKMANN JUNIOR,RAFAEL SCHILICKMANN JUNIOR,,,M,AV MARCOLINO MARTINS CABRAL,926,CENTRO,88701001
202202,421870,SC,TUBARAO,3895327,AMBULATORIO MEDICO DE ESPECIALIDADES UNISUL,UNIVERSIDADE DO SUL DE SANTA CATARINA,3354241000127.0,,M,RUA SIMEAO ESMERALDINO,S/N,DEHON,88701000
202202,421470,SC,RIO DOS CEDROS,9585869,LABORATORIO FREITAG WEIGARTNER,LABORATORIO FREITAG WEIGARTNER,80447063000391.0,,M,AV TIRADENTES,959,CENTRO,89121000
202202,420240,SC,BLUMENAU,9609466,ENDOPRIME,LUIZ CARLOS PEREIRA JUNIOR SERVICOS MEDICOS LTDA,17864394000129.0,,M,RUA SETE DE SETEMBRO,1600,CENTRO,89010200
202202,420750,SC,INDAIAL,9576126,ORTODONTIC CENTER,M G CLINICA ODONTOLOGICA EIRELI,27570908000197.0,,M,RUA MARECHAL DEODORO DA FONSECA,110,CENTRO,89080057
202202,420890,SC,JARAGUA DO SUL,3935957,NELSON EICHSTAEDT,NELSON EICHSTAEDT,,,M,RUA WALTER MARQUARDT,407,VILA NOVA,89259700
202202,420910,SC,JOINVILLE,3942988,CENTRO DE DIAGN PRE NATAL E MEDICINA FETAL DE JOINVILLE LTDA,PLENNA MULHER CENTRO DA SAUDE FEMININA LTDA,73279457000150.0,,M,LAGES,375,CENTRO,89204010
202202,421950,SC,XANXERE,9581944,CLARISSA NUTRICAO CLINICA E TREINAMENTOS,CLARISSA NUTRICAO CLINICA E TREINAMENTOS EIRELI,30953203000163.0,,M,CORONEL SANTOS MARINHO,190,CENTRO,89820000
202202,421480,SC,RIO DO SUL,6456529,SECRETARIA DE SAUDE ADMINISTRATIVA DE RIO DO SUL,SECRETARIA DE SAUDE ADMINISTRATIVA DE RIO DO SUL,,83102574000106.0,M,RUA TUIUTI,154,CENTRO,89160045
202202,420460,SC,CRICIUMA,9600485,RAFAEL GARBELOTTO MENDES,RAFAEL GARBELOTTO MENDES,,,M,RUA JOAO CECHINEL,440,CENTRO,88801305
202202,421870,SC,TUBARAO,9592997,CM MEDICINA,CM MEDICINA SS,24957337000150.0,,M,MARCOLINO MARTINS CABRAL,1185,CENTRO,88701105
202202,420380,SC,CANOINHAS,9590102,LIMIAR AUDIOMETRIA E FONOAUDIOLOGIA LTDA,LIMIAR AUDIOMETRIA E FONOAUDIOLOGIA LTDA,4095041000160.0,,M,GETULIO VARGAS,1256,CENTRO,89460136
202202,420420,SC,CHAPECO,9576223,LDB ATIVIDADE MEDICA AMBULATORIAL LTDA,LDB ATIVIDADE MEDICA AMBULATORIAL LTDA,29725169000190.0,,M,GETULIO DORNELES VARGAS,681,CENTRO ED DBUSINESS,89812000
202202,421315,SC,PLANALTO ALEGRE,9552170,CONSULTORIO DA LUCIMARA,LUCIMARA PATRICIA PEROSSO,,,M,RUA SETE DE SETEMBRO,518,CENRO,89882000
202202,420425,SC,COCAL DO SUL,9511342,CONSULTORIO ODONTOLOGICO DR ALEXANDRE DAL MORO VIEIRA,ALEXANDRE DAL MORO VIEIRA,,,M,RUA ALFREDO DEL PRIORI,120,CENTRO,88845000
202202,421620,SC,SAO FRANCISCO DO SUL,9504974,DRA GEANNE MARIANO ALVES,GEANNE MARIANO ALVES,30063133000178.0,,M,BARAO DO RIO BRANCO,753,CENTRO,89240000
202202,421660,SC,SAO JOSE,9512837,PSICOLOGO BRUNO ROSA,BRUNO ROBERTO ROSA CLINICA DE PSICOLOGIA,29417569000139.0,,M,PRESIDENTE KENNEDY,698,CAMPINAS,88101900
202202,420675,SC,IBIAM,6448852,SECRETARIA MUNICIPAL DE SAUDE DE IBIAM,FUNDO MUNICIPAL DE SAUDE,,1612745000174.0,M,TV LIDO TRAGANCIN,S/N,CENTRO,89652000
202202,420430,SC,CONCORDIA,9602321,SEGMED,SEGMED ENGENHARIA DE SEGURANCA E MEDICINA DO TRABALHO LTDA,680163000162.0,,M,RUA MARECHAL DEODORO,1164,CENTRO,89700055
202202,420540,SC,FLORIANOPOLIS,9621466,PERFIL MEDICINA OCUPACIONAL,PERFIL MEDICINA OCUPACIONAL LTDA,24635379000174.0,,M,RUA JOAO PINTO,30,CENTRO,88010420
202202,421660,SC,SAO JOSE,9623590,LAB DE ANAL CLINICA NOSSA SENHORA DE FATIMA,LABORATORIO DE ANALISES CLINICAS MALHADO FILHO LTDA,83893438000505.0,,M,OSVALDO CRUZ,304,FORQUILHINHAS,88106735
202202,420930,SC,LAGES,9523383,T JR SERVICOS MEDICOS LTDA,T JR SERVICOS MEDICOS LTDA,28445826000183.0,,M,JOAO DE CASTRO,278,CENTRO,88501160
202202,420290,SC,BRUSQUE,9516514,WM ADMINISTRACAO DE PLANOS ODONTOLOGICOS,WM ADMINISTRACAO DE PLANOS ODONTOLOGICOS LTDA,1127309000100.0,,M,PADRE GATONE,20,CENTRO,88350350
202202,420550,SC,FRAIBURGO,9654380,LUIZ EDUARDO MARQUES GIBBINI,LUIZ EDUARDO MARQUES GIBBINI,,,M,AV JOAO MARQUES VIEIRA,848,CENTRO,89580000
202202,421190,SC,PALHOCA,9640215,VIDA NUEVA,ASSOCIACAO VIDA NUEVA,7636629000171.0,,M,MARIANO JOSE DE FRAGA JUNIOR,233,ENSEADA DE BRITO,88138855
202202,420300,SC,CACADOR,9660267,CLINICA POPULAR VIVA MAIS,BILOUS E BALBISAN CLINICA MEDICA POPULAR LTDA,31046294000116.0,,M,AVENIDA BARAO DO RIO BRANCO,80,CENTRO,89500148
202202,421950,SC,XANXERE,9592601,CAMILA PEZZINI,CAMILA PEZZINI,,,M,OLAVO BILAC,353,CENTRO,89820000
202202,420580,SC,GARUVA,9607064,SUPERAT CLINICA DE FISIOTERAPIA,MARIA FERNANDA JOHANSEN DE MIRANDA,28433796000195.0,,M,ANTONIO LADISLAU DE ARAUJO,150,CENTRO GARUVA,89248000
202202,420420,SC,CHAPECO,9582797,SARA SERVICO DE ATENDIMENTO E RESGATE AEROMEDICO,MUNICIPIO DE CHAPECO,,83021808000182.0,M,MARECHAL FLORIANO PEIXOTO,319,CENTRO,89801501
202202,420910,SC,JOINVILLE,6439993,UPA 24 HORAS AVENTUREIRO,JOINVILLE SECRETARIA DA SAUDE,,79361028000104.0,M,RUA MAFALDA LAURINDO,0,AVENTUREIRO,89204360
202202,420930,SC,LAGES,3719871,TOMOGRAFIA LAGES LTDA,TOMOGRAFIA LAGES LTDA,72267255000126.0,,M,BENJAMIN CONSTANT,250,CENTRO,88501100
202202,421055,SC,MAREMA,6434851,SECRETARIA MUNICIPAL DE SAUDE DE MAREMA,FUNDO MUNICIPAL DE SAUDE DE MAREMA,,78509072000156.0,M,RUA JOSE GASPARI,00,CENTRO,89860000
202202,420820,SC,ITAJAI,9475478,CLINICA MEDICA AMOR SAUDE ITAJAI,CLINICA MEDICA AMOR SAUDE ITAJAI LTDA,28668421000104.0,,M,PEDRO FERREIRA,180,CENTRO,88301030
202202,420900,SC,JOACABA,9678085,JASON SILVA SOCIEDADE SIMPLES UNIPESSOAL LTDA,JASON SILVA SOCIEDADE SIMPLES UNIPESSOAL LTDA,7475204000209.0,,M,13 DE MAIO,314,CENTRO,89600000
202202,421320,SC,POMERODE,9675728,CENTRAL DE ABASTECIMENTO FARMACEUTICO CAF,CENTRAL DE ABASTECIMENTO FARMACEUTICO CAF,,83102251000104.0,M,HERMANN WEEGE,677,CENTRO,89107000
202202,420480,SC,CURITIBANOS,9677208,AWAKEN PSICOLOGIA,SABRINA BEPPLER,31499259000152.0,,M,RUA MEDEIROS FILHO,142,CENTRO,89520000
202202,420460,SC,CRICIUMA,9667164,SORRISART CLINICA ODONTOLOGICA LTDA,CASSUNDE E TRINDADE ODONTOLOGIA LTDA,24364195000117.0,,M,RUA TIRADENTES,120,CENTRO,88801080
202202,421420,SC,QUILOMBO,9539093,STUDIO ODONTO,ODONTO ZARDO LTDA,27778160000112.0,,M,RUA ADERBAL RAMOS DA SILVA,567,CENTRO,89850000
202202,421760,SC,SIDEROPOLIS,9427805,CENTRAL DE REGULACAO DE SIDEROPOLIS,MUNICIPIO DE SIDEROPOLIS,,82929407000162.0,M,RUA GENTILE NEOTTI,S/N,VILA RICA,88860000
202202,421050,SC,MARAVILHA,9637915,VIVACE FONO FISIO LTDA,VIVACE FONO FISIO LTDA,28180186000127.0,,M,AVENIDA SUL BRASIL,570,CENTRO,89874000
202202,421970,SC,XAXIM,9676112,FISIOFIT XAXIM,FABIANE WOUTERS,18642118000189.0,,M,JOAO LUNARDI,1324,CENTRO,89825000
202202,420240,SC,BLUMENAU,9433406,EDISON OLIVEIRA,EDISON OLIVEIRA,,,M,RUA PANDIA CALOGERAS,38,JARDIM BLUMENAU,89010350
202202,421565,SC,SANTA ROSA DO SUL,9432655,CENTRAL DE REGULACAO MUNICIPAL DE SANTA ROSA DO SUL,MUNICIPIO DE SANTA ROSA DO SUL,,80989965000198.0,M,RUA AUGUSTO DANIEL RAUPP,387,CENTRO,88965000
202202,421170,SC,ORLEANS,192325,CENTRO DE ATENDIMENTO COVID 19,MUNICIPIO DE ORLEANS,,82926544000143.0,M,RUA CAPITAO GALDINO GUEDES,S/N,BARRO BAIRRO VERMELH,88870000
202202,420300,SC,CACADOR,286575,LABORATORIO SANTA GEMA,J E F ANALISES CLINICAS E AMBIENTAIS LTDA,8542283000458.0,,M,RUA SILVIO GIOPPO,250,MARTELLO,89510812
202202,420210,SC,BARRA VELHA,373982,UNIMED LITORAL,UNIMED LITORAL COOPERATIVA DE TRABALHO MEDICO LTDA,85377174001879.0,,M,PARANA,399,CENTRO,88390000
202202,420820,SC,ITAJAI,277495,MARIA CAROLINA CASA SOUZA,MARIA CAROLINA CASA SOUZA,,,M,AVENIDA OSVALDO REIS,3281,PRAIA BRAVA,88306773
202202,420240,SC,BLUMENAU,3871371,MEDICAL SERVICOS MEDICOS S S LTDA,MEDICAL SERVICOS MEDICOS S S LTDA,7315547000125.0,,M,AMAZONAS,3152,GARCIA,89022000
202202,420910,SC,JOINVILLE,3936570,ATTIVITA CLINICA INTEGRADA,ATTIVITA CLINICA E CONSULTORIA INTEGRADA LTDA ME,7538617000104.0,,M,RUA ALEXANDRE DOEHLER,129,CENTRO,89201260
